ACCOUNTID;MULTIPLAY;CONTRACT_LENGTH;3G-V;3G-D ;INTERNET;IPTV-U;IPTV-P;WL-V;CONCURENTI;INCIDENTE;STATUT_CONTRACT;SOLICITARI_REZILIERE;PRET_ABON;QUALITY_PERCEPTION;COST_PERCEPTION;IPTV_STB_QUANTITY;QNT_APELARI;QNT_PORT_REZ;AVG_PERCEPTION;QNT_INCEDENT;LUNI_DATOR;SUMA_ACHITARII;CNT_SERVICII;IS_CHURN;CHURN_DATE
1847513;[];36.0;0;0;0;0;0;0;0;0;3;0;145.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;31.07.2020
1847808;['INTERNET'];24.0;0;0;1;0;0;0;0;1;3;0;160.0;0.5483870967741935;1;0.0;0.0;0.0;0.0;2.0;0.0;0.8064516129032258;1.0;1;31.08.2021
1848412;['INTERNET', 'IPTV-U'];24.0;0;0;1;1;0;0;0;0;0;0;215.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0;
1848650;['WL-V', 'IPTV-U', 'IPTV-P', '3G-D', 'INTERNET'];24.0;0;1;1;1;1;1;0;0;3;0;240.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.9354838709677419;5.0;0;
1848711;['INTERNET'];24.0;0;0;1;0;0;0;0;0;3;10;160.0;0.0;1;0.0;0.0;13.0;0.0;0.0;0.0;0.967741935483871;1.0;0;
1849519;['3G-V', 'INTERNET', 'IPTV-U'];24.0;1;0;1;1;0;0;0;1;0;0;125.0;0.06451612903225806;1;0.0;0.0;0.0;0.0;1.0;0.0;0.967741935483871;3.0;0;
1849699;['WL-V', 'INTERNET', 'IPTV-U'];335.0;0;0;1;1;0;1;0;0;2;0;160.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.967741935483871;3.0;0;
1849710;['IPTV-P', 'INTERNET', 'WL-V'];338.0;0;0;1;0;1;1;0;0;3;0;195.5;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0;
1849826;['WL-V'];24.0;0;0;0;0;0;1;0;0;2;0;190.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1;30.09.2022
1850507;['3G-V', 'INTERNET', 'WL-V', 'IPTV-U'];24.0;1;0;1;1;0;1;1;1;3;4;120.0;0.6129032258064516;1;0.0;0.0;5.0;0.0;1.0;0.0;0.5806451612903226;4.0;0;
1850839;['WL-V', 'INTERNET'];24.0;0;0;1;0;0;1;0;1;0;1;160.0;0.3225806451612903;1;0.0;0.0;1.0;0.0;1.0;0.0;1.0;2.0;0;
1851432;['WL-V', 'INTERNET', 'IPTV-U'];339.0;0;0;1;1;0;1;0;0;3;0;195.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.9354838709677419;3.0;0;
1851439;['3G-V', 'INTERNET', 'WL-V', 'IPTV-U'];24.0;1;0;1;1;0;1;0;1;0;0;168.0;0.1935483870967742;1;0.0;0.0;0.0;0.0;1.0;0.0;1.0;4.0;0;
1851509;['3G-V', 'INTERNET', 'WL-V'];24.0;1;0;1;0;0;1;0;1;3;0;160.0;0.7096774193548387;1;0.0;0.0;0.0;0.0;1.0;0.0;0.8387096774193549;3.0;0;
1851542;['INTERNET', 'IPTV-U'];350.0;0;0;1;1;0;0;0;1;3;0;195.0;0.4838709677419355;1;0.0;0.0;0.0;0.0;1.0;0.0;0.967741935483871;2.0;0;
1851616;[];24.0;0;0;0;0;0;0;1;0;3;0;185.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.9090909090909091;1.0;1;31.05.2021
1851795;['WL-V', 'INTERNET'];24.0;0;0;1;0;0;1;1;0;1;11;160.0;0.0;1;0.0;0.0;25.0;0.0;0.0;0.0;1.0;2.0;0;
1853488;['3G-V', 'INTERNET', 'WL-V', 'IPTV-U'];24.0;1;0;1;1;0;1;0;0;0;0;160.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;0;
1853843;['3G-V', 'INTERNET', 'IPTV', 'IPTV-U'];24.0;1;0;1;1;0;0;0;1;3;1;120.0;0.4838709677419355;1;0.0;0.0;1.0;0.0;1.0;0.0;1.0;4.0;0;
1854420;['WL-V', 'INTERNET', 'IPTV-U'];24.0;0;0;1;1;0;1;0;0;3;0;210.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.967741935483871;3.0;0;
1855271;['IPTV-P', 'INTERNET'];36.0;0;0;1;0;1;0;0;1;3;0;190.0;0.41935483870967744;1;0.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;0;
1855833;[];24.0;0;0;0;0;0;0;0;0;3;0;190.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;1.0;1;30.09.2020
1855978;['3G-V', 'INTERNET', 'IPTV-P', '3G-D'];24.0;1;1;1;0;1;0;0;0;3;1;200.0;0.0;1;0.967741935483871;1.0;1.0;0.0;0.0;0.0;1.0;4.0;0;
1856341;['3G-V', 'INTERNET', 'WL-V', 'IPTV-P'];24.0;1;0;1;0;1;1;0;0;3;0;200.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.9032258064516129;4.0;0;
1856719;['3G-V', 'INTERNET', 'WL-V', 'IPTV-P'];335.0;1;0;1;0;1;1;0;0;2;0;220.0;0.0;1;0.7741935483870968;1.0;0.0;0.0;0.0;0.0;1.0;4.0;0;
1856780;['INTERNET', 'IPTV-U'];351.0;0;0;1;1;0;0;0;0;3;0;225.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.8387096774193549;2.0;0;
1857021;['3G-V', 'INTERNET', 'WL-V', 'IPTV-P'];343.0;1;0;1;0;1;1;0;0;3;4;220.0;0.0;1;1.0;1.0;4.0;1.0;0.0;0.0;1.0;4.0;0;
1857110;['INTERNET', 'IPTV-U'];341.0;0;0;1;1;0;0;0;1;3;5;195.0;0.3548387096774194;1;0.0;0.0;5.0;0.0;1.0;0.0;0.7096774193548387;2.0;0;
1857289;['INTERNET', 'IPTV-U'];24.0;0;0;1;1;0;0;0;0;0;0;215.0;0.0;1;0.0;0.0;0.0;1.0;0.0;0.0;0.9032258064516129;2.0;0;
1857979;['INTERNET', '3G-D'];24.0;0;1;1;0;0;0;0;0;1;0;170.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.967741935483871;2.0;0;
1858559;[];24.0;0;0;0;0;0;0;0;0;3;0;170.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.9090909090909091;0.45454545454545453;1.0;1;31.05.2021
1858622;['IPTV-P', 'INTERNET'];340.0;0;0;1;0;1;0;0;0;3;0;190.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0;
1858647;['3G-V', 'INTERNET', 'IPTV-P'];343.0;1;0;1;0;1;0;0;0;3;2;190.0;0.0;1;0.0;0.0;2.0;0.0;0.0;0.0;0.8709677419354839;3.0;0;
1859151;['IPTV-P', 'INTERNET', 'WL-V'];24.0;0;0;1;0;1;1;0;1;3;1;190.0;0.5806451612903226;1;0.0;0.0;1.0;0.0;2.0;0.0;1.0;3.0;0;
1859200;['IPTV-P', 'INTERNET', 'WL-V'];343.0;0;0;1;0;1;1;1;0;3;11;190.0;0.0;1;0.0;0.0;25.0;0.0;0.0;0.0;1.0;3.0;0;
1859543;['3G-V', 'INTERNET', 'IPTV-U'];24.0;1;0;1;1;0;0;0;0;0;0;218.0;0.0;1;0.967741935483871;1.0;0.0;0.0;0.0;0.0;0.967741935483871;3.0;0;
1859634;['INTERNET', 'IPTV-U'];24.0;0;0;1;1;0;0;0;1;3;1;220.0;0.25806451612903225;1;0.0;0.0;1.0;0.0;2.0;0.0;1.0;2.0;0;
1860017;[];24.0;0;0;0;0;0;0;1;0;3;0;185.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.75;1.0;1;31.10.2020
1860167;['INTERNET'];24.0;0;0;1;0;0;0;0;0;3;0;200.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.9354838709677419;1.0;0;
1860940;['WL-V', 'INTERNET', 'IPTV-U'];343.0;0;0;1;1;0;1;0;0;3;3;195.0;0.0;1;0.0;0.0;3.0;0.0;0.0;0.0;1.0;3.0;0;
1861741;['IPTV-P', 'INTERNET'];24.0;0;0;1;0;1;0;0;0;3;0;245.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.8666666666666667;2.0;1;30.09.2021
1861960;['WL-V'];24.0;0;0;0;0;0;1;0;1;3;0;210.0;0.1;1;1.0;1.0;0.0;0.0;2.0;0.0;1.0;1.0;1;28.02.2022
1862822;['3G-V', 'INTERNET', 'WL-V', 'IPTV-P'];339.0;1;0;1;0;1;1;0;0;3;0;190.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.967741935483871;4.0;0;
1862824;['3G-V', 'INTERNET', 'WL-V', 'IPTV-U'];24.0;1;0;1;1;0;1;0;1;3;0;215.0;0.2903225806451613;1;0.0;0.0;0.0;0.0;1.0;0.0;1.0;4.0;0;
1862882;['WL-V', 'INTERNET', 'IPTV-U'];24.0;0;0;1;1;0;1;0;0;0;0;184.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.7096774193548387;3.0;0;
1863088;['IPTV-P', 'INTERNET', 'WL-V'];338.0;0;0;1;0;1;1;0;0;3;1;190.0;0.0;1;0.0;0.0;2.0;0.0;0.0;0.0;0.967741935483871;3.0;0;
1863500;['3G-V', 'INTERNET', 'WL-V'];24.0;1;0;1;0;0;1;0;0;3;0;112.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0;
1863532;[];24.0;0;0;0;0;0;0;0;0;3;0;245.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.5384615384615384;1.0;1;31.07.2021
1863722;['WL-V', 'INTERNET'];344.0;0;0;1;0;0;1;0;0;3;0;210.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.8709677419354839;2.0;0;
1864114;['INTERNET', 'IPTV-U'];24.0;0;0;1;1;0;0;0;0;2;0;215.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0;
1864207;[];350.0;0;0;0;0;0;0;0;0;3;0;245.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0;
1864226;[];24.0;0;0;0;0;0;0;0;0;3;0;170.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.92;1.0;1;31.07.2022
1864632;['WL-V', 'INTERNET'];336.0;0;0;1;0;0;1;0;0;3;0;160.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.967741935483871;2.0;0;
1864653;['WL-V', 'INTERNET', 'IPTV-U'];24.0;0;0;1;1;0;1;0;0;3;0;216.75;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.967741935483871;3.0;0;
1865331;['IPTV-P', 'INTERNET', 'WL-V'];24.0;0;0;1;0;1;1;0;1;0;2;160.0;0.25806451612903225;1;0.0;0.0;2.0;0.0;1.0;0.0;0.967741935483871;3.0;0;
1865746;['INTERNET', 'IPTV-U'];345.0;0;0;1;1;0;0;0;1;3;0;270.0;0.16129032258064516;1;0.0;0.0;0.0;1.0;1.0;0.0;0.8064516129032258;2.0;0;
1866104;['3G-V', 'INTERNET', 'IPTV-P'];24.0;1;0;1;0;1;0;0;0;0;0;144.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.9354838709677419;3.0;0;
1866123;['IPTV-P', 'INTERNET', 'WL-V'];24.0;0;0;1;0;1;1;0;1;2;0;190.0;0.45161290322580644;1;0.0;0.0;0.0;0.0;2.0;0.0;1.0;3.0;0;
1866198;['IPTV-P', 'INTERNET'];24.0;0;0;1;0;1;0;0;1;0;0;200.0;0.22580645161290322;1;0.0;0.0;0.0;0.0;1.0;0.0;0.9032258064516129;2.0;0;
1866817;['IPTV-P', 'INTERNET', 'WL-V'];24.0;0;0;1;0;1;1;0;1;0;0;160.0;0.5806451612903226;1;0.0;0.0;0.0;1.0;1.0;0.0;1.0;3.0;0;
1866868;['WL-V', 'INTERNET'];337.0;0;0;1;0;0;1;0;0;3;1;160.0;0.0;1;0.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0;0;
1866955;['INTERNET'];24.0;0;0;1;0;0;0;0;0;1;6;160.0;0.0;1;0.0;0.0;6.0;0.0;0.0;0.0;0.9354838709677419;1.0;0;
1867248;['IPTV-P', 'INTERNET', 'WL-V'];24.0;0;0;1;0;1;1;0;0;1;0;190.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0;
1867902;['IPTV-P', 'INTERNET'];345.0;0;0;1;0;1;0;0;1;3;0;159.0;0.4838709677419355;1;1.0;1.0;0.0;0.0;1.0;0.0;0.7096774193548387;2.0;0;
1868228;[];24.0;0;0;0;0;0;0;0;0;3;0;260.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.5454545454545454;1.0;1;31.05.2021
1868275;['3G-V', 'INTERNET'];24.0;1;0;1;0;0;0;0;1;1;0;160.0;0.41935483870967744;1;0.0;0.0;0.0;0.0;1.0;0.0;0.9032258064516129;2.0;0;
1869215;['WL-V', 'INTERNET', 'IPTV'];344.0;0;0;1;0;0;1;0;0;3;1;160.0;0.0;1;0.0;0.0;1.0;0.0;0.0;0.0;0.967741935483871;3.0;0;
1869686;[];24.0;0;0;0;0;0;0;0;0;3;0;145.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1;30.11.2020
1869930;['3G-V', 'INTERNET'];24.0;1;0;1;0;0;0;0;0;0;0;128.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0;
1870640;['WL-V', 'INTERNET'];24.0;0;0;1;0;0;1;0;0;3;1;200.0;0.0;1;0.0;0.0;2.0;0.0;0.0;0.0;1.0;2.0;0;
1872903;['IPTV-P', 'INTERNET', 'WL-V'];24.0;0;0;1;0;1;1;0;1;0;0;144.0;0.45161290322580644;1;0.0;0.0;0.0;0.0;2.0;0.0;0.9354838709677419;3.0;0;
1872946;['WL-V', 'INTERNET', 'IPTV-U'];24.0;0;0;1;1;0;1;0;0;1;1;275.0;0.0;1;1.0;1.0;1.0;0.0;0.0;0.0;0.967741935483871;3.0;0;
1873846;['WL-V', 'INTERNET'];355.0;0;0;1;0;0;1;0;0;3;2;160.0;0.0;1;0.0;0.0;3.0;0.0;0.0;0.0;0.967741935483871;2.0;0;
1873986;['INTERNET', 'IPTV-U'];341.0;0;0;1;1;0;0;0;0;3;0;195.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.967741935483871;2.0;0;
1874024;['WL-V', 'INTERNET', 'IPTV-U'];24.0;0;0;1;1;0;1;0;1;0;2;220.0;0.16129032258064516;1;0.0;0.0;3.0;1.0;1.0;0.0;1.0;3.0;0;
1874149;['3G-V', 'WL-V', 'IPTV-P', '3G-D', 'INTERNET'];338.0;1;1;1;0;1;1;0;0;3;0;230.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.8709677419354839;5.0;0;
1874802;[];359.0;0;0;0;0;0;0;1;0;3;0;185.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1;31.05.2021
1875482;['3G-V', 'INTERNET', 'IPTV-U'];24.0;1;0;1;1;0;0;0;1;3;11;168.0;0.5806451612903226;1;0.0;0.0;25.0;0.0;1.0;0.0;0.7096774193548387;3.0;0;
1875693;['3G-V', '3G-D'];24.0;1;1;0;0;0;0;0;0;3;0;160.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.7058823529411765;2.0;1;30.11.2021
1875829;['3G-V', 'INTERNET', 'IPTV-U'];24.0;1;0;1;1;0;0;0;0;3;0;220.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.8387096774193549;3.0;0;
1876512;['WL-V', 'INTERNET'];350.0;0;0;1;0;0;1;1;0;3;0;155.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0;
1877065;['3G-V', 'INTERNET', 'WL-V', 'IPTV-U'];24.0;1;0;1;1;0;1;0;0;0;0;250.0;0.0;1;1.0;1.0;0.0;1.0;0.0;0.0;0.9032258064516129;4.0;0;
1877958;['3G-V', 'INTERNET'];339.0;1;0;1;0;0;0;0;0;3;1;160.0;0.0;1;0.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0;0;
1878191;[];24.0;0;0;0;0;0;0;0;0;3;0;180.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.875;1.0;1;28.02.2021
1878511;['IPTV-P', 'INTERNET', 'WL-V'];24.0;0;0;1;0;1;1;0;0;0;0;210.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.8666666666666667;3.0;1;30.09.2021
1878595;['3G-V', 'INTERNET', 'WL-V', 'IPTV-P'];24.0;1;0;1;0;1;1;0;0;1;0;190.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;0;
1878720;['WL-V', 'INTERNET'];24.0;0;0;1;0;0;1;0;2;0;0;160.0;1.1290322580645162;1;0.0;0.0;0.0;0.0;3.0;0.0;0.8064516129032258;2.0;1;31.01.2022
1879173;['3G-V', 'WL-V', 'IPTV-U', '3G-D', 'INTERNET'];24.0;1;1;1;1;0;1;0;0;3;0;120.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;5.0;0;
1879263;['INTERNET', 'IPTV-U'];24.0;0;0;1;1;0;0;0;0;3;0;245.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.45161290322580644;0.25806451612903225;2.0;0;
1879505;['WL-V'];24.0;0;0;0;0;0;1;0;0;3;0;150.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.8333333333333334;1.0;1;31.12.2020
1879653;['WL-V'];24.0;0;0;0;0;0;1;0;0;3;0;145.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1;30.09.2020
1879812;['INTERNET'];24.0;0;0;1;0;0;0;0;0;3;1;190.0;0.0;1;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0;
1880010;['WL-V'];358.0;0;0;0;0;0;1;0;0;3;0;210.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1;31.07.2020
1880011;['WL-V'];24.0;0;0;0;0;0;1;1;2;3;0;170.0;0.15384615384615385;1;0.0;0.0;0.0;0.0;3.0;0.0;1.0;1.0;1;31.07.2021
1880026;['IPTV-P', 'INTERNET', 'WL-V', 'IPTV-U'];336.0;0;0;1;1;1;1;0;0;3;2;215.0;0.0;1;0.0;0.0;2.0;0.0;0.0;0.0;0.6129032258064516;4.0;0;
1880087;['WL-V', 'INTERNET', 'IPTV-U'];342.0;0;0;1;1;0;1;0;1;3;0;215.0;0.41935483870967744;1;0.0;0.0;0.0;0.967741935483871;1.0;0.0;0.8709677419354839;3.0;0;
1880332;['IPTV-P', 'INTERNET', 'WL-V'];335.0;0;0;1;0;1;1;0;1;2;11;190.0;0.5806451612903226;1;0.0;0.0;22.0;0.0;1.0;0.0;1.0;3.0;0;
1880377;['IPTV-P', 'INTERNET'];24.0;0;0;1;0;1;0;0;0;3;4;240.0;0.0;1;0.0;0.0;4.0;0.0;0.0;0.0;0.967741935483871;2.0;0;
1880853;['IPTV-P', 'INTERNET', '3G-D'];339.0;0;1;1;0;1;0;0;0;3;6;200.0;0.0;1;0.0;0.0;6.0;0.0;0.0;0.0;0.967741935483871;3.0;0;
1881162;['INTERNET', 'IPTV-U'];340.0;0;0;1;1;0;0;0;0;3;2;225.0;0.0;1;0.0;0.0;3.0;0.0;0.0;0.0;0.9032258064516129;2.0;0;
1881276;[];24.0;0;0;0;0;0;0;0;0;3;0;170.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.5882352941176471;1.0;1;30.11.2021
1881491;[];359.0;0;0;0;0;0;0;0;0;3;0;245.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.3;1.0;1;30.04.2021
1882434;['WL-V'];359.0;0;0;0;0;0;1;1;1;3;0;185.0;0.13333333333333333;1;0.0;0.0;0.0;0.0;1.0;0.0;0.9333333333333333;1.0;1;30.09.2021
1882831;['WL-V', 'INTERNET', 'IPTV-U'];340.0;0;0;1;1;0;1;0;0;3;0;255.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0;
1883061;['3G-V', 'INTERNET', 'IPTV-U'];342.0;1;0;1;1;0;0;0;0;3;0;225.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.8709677419354839;3.0;0;
1883533;[];358.0;0;0;0;0;0;0;0;0;3;0;170.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.7272727272727273;1.0;1;31.05.2021
1883890;['WL-V', 'INTERNET', 'IPTV'];24.0;0;0;1;0;0;1;0;0;1;3;210.0;0.0;1;0.0;0.0;3.0;0.0;0.0;0.0;1.0;3.0;0;
1884140;['3G-V', 'WL-V', 'IPTV-P', '3G-D', 'INTERNET'];24.0;1;1;1;0;1;1;0;0;1;0;190.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.7741935483870968;5.0;0;
1884480;['IPTV-P', 'INTERNET', 'WL-V'];24.0;0;0;1;0;1;1;0;0;1;11;220.0;0.0;1;0.45161290322580644;1.0;22.0;0.0;0.0;0.0;0.967741935483871;3.0;0;
1884680;['INTERNET'];24.0;0;0;1;0;0;0;0;0;3;0;160.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.41935483870967744;1.0;0;
1884758;['3G-V', 'INTERNET', 'WL-V'];24.0;1;0;1;0;0;1;0;0;3;0;128.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.9354838709677419;3.0;0;
1885216;['3G-V', 'INTERNET'];24.0;1;0;1;0;0;0;0;0;0;5;160.0;0.0;1;0.0;0.0;5.0;0.0;0.0;0.0;0.5483870967741935;2.0;0;
1885388;['WL-V'];24.0;0;0;0;0;0;1;0;0;3;0;193.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.75;1.0;1;28.02.2022
1886342;['3G-V', 'INTERNET', 'WL-V', 'IPTV-P'];340.0;1;0;1;0;1;1;0;0;3;3;190.0;0.0;1;0.0;0.0;3.0;0.0;0.0;0.0;1.0;4.0;0;
1886356;['IPTV-P', 'INTERNET', 'WL-V'];24.0;0;0;1;0;1;1;0;0;1;0;230.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.967741935483871;3.0;0;
1887278;['IPTV-P', 'INTERNET'];359.0;0;0;1;0;1;0;0;0;3;1;230.0;0.0;1;0.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0;0;
1887288;['3G-V', 'INTERNET', 'IPTV-U'];348.0;1;0;1;1;0;0;0;0;3;9;195.0;0.0;1;0.0;0.0;9.0;0.0;0.0;0.0;0.9354838709677419;3.0;0;
1887634;['WL-V', 'INTERNET'];340.0;0;0;1;0;0;1;1;0;3;0;160.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.967741935483871;2.0;0;
1887641;['IPTV-P', 'INTERNET', 'WL-V'];24.0;0;0;1;0;1;1;0;1;3;0;190.0;0.16129032258064516;1;0.0;0.0;0.0;0.0;1.0;0.0;0.8064516129032258;3.0;0;
1887694;['INTERNET', 'IPTV-U'];24.0;0;0;1;1;0;0;0;0;0;0;168.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.8387096774193549;2.0;0;
1887796;['WL-V'];24.0;0;0;0;0;0;1;0;1;3;0;190.0;0.1935483870967742;1;0.0;0.0;0.0;0.0;1.0;0.1935483870967742;0.6451612903225806;1.0;0;
1888117;['3G-V', 'INTERNET', 'IPTV-U'];24.0;1;0;1;1;0;0;0;0;3;1;168.0;0.0;1;0.0;0.0;1.0;0.0;0.0;0.0;1.0;3.0;0;
1888136;['WL-V', 'INTERNET', 'IPTV-U'];359.0;0;0;1;1;0;1;0;0;3;0;215.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.5806451612903226;3.0;0;
1888498;[];24.0;0;0;0;0;0;0;0;0;3;0;193.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1;31.01.2021
1889073;[];24.0;0;0;0;0;0;0;0;1;1;0;235.0;0.10526315789473684;1;0.0;0.0;0.0;0.0;1.0;0.0;0.8947368421052632;1.0;1;31.01.2022
1889488;['3G-V', 'INTERNET', 'WL-V', 'IPTV-U'];24.0;1;0;1;1;0;1;0;0;0;0;220.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.967741935483871;4.0;0;
1889693;['INTERNET', 'IPTV-U'];24.0;0;0;1;1;0;0;0;0;2;1;210.0;0.0;1;0.0;0.0;1.0;0.0;0.0;0.0;0.8709677419354839;2.0;0;
1890280;['3G-V', 'INTERNET', 'IPTV-U'];24.0;1;0;1;1;0;0;0;1;0;0;168.0;0.25806451612903225;1;0.0;0.0;0.0;0.0;1.0;0.0;1.0;3.0;0;
1890284;['3G-V', 'INTERNET', 'WL-V', 'IPTV-U'];24.0;1;0;1;1;0;1;0;0;0;0;220.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.967741935483871;4.0;0;
1890312;['3G-V', 'WL-V', 'IPTV-U', '3G-D', 'INTERNET'];336.0;1;1;1;1;0;1;0;0;3;0;245.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;5.0;0;
1890513;['3G-V', 'INTERNET', 'WL-V', 'IPTV-P'];24.0;1;0;1;0;1;1;0;0;1;0;200.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.8387096774193549;4.0;0;
1890940;['3G-V', 'INTERNET', 'WL-V', 'IPTV-P'];24.0;1;0;1;0;1;1;0;3;0;0;144.0;1.1612903225806452;1;0.0;0.0;0.0;0.0;5.0;0.0;1.0;4.0;0;
1891479;['IPTV-P', 'INTERNET', 'WL-V'];359.0;0;0;1;0;1;1;0;0;3;0;230.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;3.0;0;
1891577;['IPTV-P', 'INTERNET', 'WL-V', 'IPTV-U'];24.0;0;0;1;1;1;1;0;1;0;0;168.0;0.7096774193548387;1;0.0;0.0;0.0;0.0;1.0;0.0;0.8709677419354839;4.0;0;
1892347;[];24.0;0;0;0;0;0;0;0;0;3;0;220.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1;30.04.2021
1892800;[];343.0;0;0;0;0;0;0;0;0;3;0;170.0;0.0;1;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1;30.06.2022
1893342;['WL-V', 'INTERNET', 'IPTV-U'];344.0;0;0;1;1;0;1;0;0;3;0;300.0;0.0;1;1.0;1.0;0.0;1.0;0.0;0.0;1.0;3.0;0;
1893518;['INTERNET', 'IPTV-U', '3G-D'];337.0;0;1;1;1;0;0;0;0;3;2;270.0;0.0;1;1.0;1.0;2.0;0.0;0.0;0.0;1.0;3.0;0;
1894484;['WL-V', 'INTERNET', 'IPTV-U'];341.0;0;0;1;1;0;1;0;0;3;0;195.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.7419354838709677;3.0;0;
1894495;['INTERNET', 'IPTV-U'];24.0;0;0;1;1;0;0;0;0;1;0;210.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0;
1894621;['3G-V'];24.0;1;0;0;0;0;0;0;0;1;0;195.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1;31.08.2022
